product_id,brand_ko,brand_en,product_name_ko,product_name_en,category,subcategory,has_hwahae_source,has_any_source,has_skin_type_signal,has_concern_signal,has_texture,has_age_signal,has_ranking,has_award,has_oliveyoung_global_offer,recommendation_review_candidate,commerce_review_candidate,missing_for_review
P00140,퍼지티브,,리밸런싱 수분 선크림 [SPF50+/PA++++],,선케어,선크림/로션,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00141,엠디스픽,,테카테카 카밍 젤리 폼 클렌저,,클렌징/필링,클렌징 젤,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00142,리쥬베닐,,아바파하샴페인미스트앰플,,스킨케어,미스트,True,True,False,False,True,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|concern_signal|oliveyoung_global_offer
P00143,구달,Goodal,맑은 어성초 진정 수분 선크림 [SPF50+/PA++++],,선케어,선크림/로션,True,True,False,True,False,True,True,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00144,퓨어솜,,호호바오일,,스킨케어,페이스오일,True,True,False,False,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00145,카이네,Kaine,애플 사이다 비니거 그라인딩 클렌징 밤,,필링,클렌징 밤,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00146,YBK,,핑크 글로우 페이셜 톤업 썬스크린 [SPF50+/PA++++],,로션,,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|subcategory|skin_type_signal|texture|oliveyoung_global_offer
P00147,씨엔,,쌀눈 크림,,스킨케어,크림,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00148,토미울프,,블랙밤부 트리트먼트,,헤어케어,트리트먼트/팩,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00149,세로랩스,,딥 포어 클렌징 오일,,클렌징/필링,클렌징 오일,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00150,타이드온스킨,,펩타이드 퍼밍 세럼,,스킨케어,에센스/앰플/세럼,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00151,코스노리,,판테놀 베리어 토너,,스킨케어,스킨/토너,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00152,히즈라팜,,글로우라팜 토너,,스킨케어,스킨/토너,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00153,리뉴랩,,펄 앰플 마스크,,마스크/팩,시트마스크,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00154,토리든,Torriden,다이브인 저분자 히알루론산 클렌징밀크,,클렌징/필링,클렌징 로션/크림,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00155,이즈앤트리,ISNTREE,참마 비건 약산성 클렌저,,필링,클렌징 폼,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00156,라망지우,,스킨 부스팅 앰플,,스킨케어,에센스/앰플/세럼,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00157,12EST,,굿나잇 시카 엑소좀 리커버리 크림,,스킨케어,크림,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00158,라비앙,,엑토덤 액티브 베리어 크림,,스킨케어,크림,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00159,웰라쥬,WELLAGE,리얼 히알루로닉 수딩 크림,,스킨케어,크림,True,True,True,True,False,True,True,True,False,False,False,product_name_en|texture|oliveyoung_global_offer
P00160,디웨더,,레스쿠쿨 스노우 마스크 패드,,마스크/팩,부분마스크 패드,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00161,에스네이처,S.NATURE,아쿠아 스쿠알란 수분크림 랩핑 마스크,,팩,시트마스크,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00162,큐리즌,,쿨앤딥 페이셜 클렌저,,클렌징/필링,클렌징 폼,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00163,네오베아,,레이어링 크림 미스트,,스킨케어,미스트,True,True,False,False,True,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|concern_signal|oliveyoung_global_offer
P00164,메디힐,MEDIHEAL,더마 크림 팩 클렌저 [마데카소사이드 진정 장벽],,클렌징/필링,클렌징 폼,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00165,아누아,ANUA,어성초 약산성 딥 클렌징 워터,,클렌징/필링,클렌징 워터,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00166,메디힐,MEDIHEAL,티트리 트러블 진정 패드,,필링,스크럽/필링 패드,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00167,라운드랩,ROUND LAB,소나무 진정 시카 로션,,스킨케어,로션/에멀젼,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00168,메디힐,MEDIHEAL,피디알엔 모공 탄력 패드,,마스크/팩,부분마스크 패드,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00169,궁중비책,,베이비 모이스처 크림,,젤,,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|subcategory|skin_type_signal|texture|oliveyoung_global_offer
P00170,낫포유,,프레쉬옹 스칼프 미스트,,헤어,헤어미스트,True,True,False,False,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00171,닥터지,Dr.G,브라이트닝 필링 젤,,클렌징/필링,스크럽/필링,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00172,닥터지,Dr.G,레드 블레미쉬 클리어 수딩 크림,Red Blemish Clear Soothing Cream 70ml,스킨케어,크림,True,True,False,True,False,True,True,True,True,True,True,skin_type_signal|texture
P00173,로티,,리프루미 시트 마스크팩 [수더],,마스크/팩,시트마스크,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00174,로티,,리프루미 시트 마스크팩 [콜라겐],,마스크/팩,시트마스크,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00175,이즈앤트리,ISNTREE,김 PDRN 부스팅 글로우 패드,,팩,부분마스크 패드,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00176,에스트라,AESTURA,아토베리어365 젠틀 포밍클렌저,,워시,,True,True,False,True,False,False,False,True,False,False,False,product_name_en|subcategory|skin_type_signal|texture|oliveyoung_global_offer
P00177,커버앤커버,,애플민트 히알루론산 PDRN 3분 패드 팩,,스킨케어,스킨/토너 패드,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00178,블루페탈,,콜라겐 볼 패치,,팩,부분마스크/팩,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00179,셀린저,,더마 배리어 P 크림,,스킨케어,크림,True,True,False,False,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00180,퓨리피아,Purifia,메타바이옴 토너 패드,,스킨케어,스킨/토너 패드,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00181,터치인솔,TOUCH IN SOL,노 포어블럼 프라이머 프렙,,베이스메이크업,프라이머,True,True,False,False,False,False,False,True,False,False,False,product_name_en|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00182,궁중비책,,베이비 모이스처 로션,,스킨케어,로션,True,True,False,False,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00183,YBK,,핑크 글로우 듀얼 캡슐 앰플 3X,,스킨케어,에센스/앰플/세럼,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00184,토미울프,,블랙밤부 딥 포어 클렌징 세럼,,필링,클렌징 오일,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00185,인요에,,세라마이드 쌀 그리미 밀크 토너,,스킨케어,스킨/토너,True,True,True,True,False,False,True,True,False,False,False,product_name_en|brand_en|texture|oliveyoung_global_offer
P00186,스카비올,,탈모증상완화 단백질 샴푸,,헤어케어,샴푸,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00187,마이아비스,,소프트 젤 클렌저,,필링,클렌징 젤,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00188,라셀틱스,,스킨 리커버리 펩타톡스 앰플,,앰플/세럼,,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|subcategory|skin_type_signal|texture|oliveyoung_global_offer
P00189,결하우스,,스킨 베리어 호호바 오일,,스킨케어,페이스오일,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00190,라움비,,포어 밸런스 수분 패드,,스킨케어,스킨/토너 패드,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00191,디피어,,프리미엄 퍼퓸 리페어 샴푸,,헤어케어,샴푸,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00192,누프,,젤리코 테라피 컬러 샴푸,,헤어케어,샴푸,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00193,누프,,젤리코 테라피 노워시 트리트먼트,,팩,,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|subcategory|skin_type_signal|texture|oliveyoung_global_offer
P00194,누메,,딥 포어 퍼밍 세럼,,스킨케어,에센스/앰플/세럼,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00195,에코미니멀,Eco Minimal,데일리 페이셜 크림,,스킨케어,크림,True,True,True,True,False,True,True,True,False,False,False,product_name_en|texture|oliveyoung_global_offer
P00196,아누아,ANUA,PDRN 히알루론산 수분 클렌징 폼,,마스크/팩,워시오프 팩,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00197,헤이글로우,,핑크에너지 피치캄 배리어 바디 로션,,바디,바디로션,True,True,False,False,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00198,아페리레,,비 프로즌 포어 팩 투 폼 클렌저,,필링,클렌징 폼,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00199,눈스업,,스텔라블룸 히알루론산 콜라겐 랩핑 마스크,,팩,필오프 팩,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00200,눈스업,,스텔라블룸 PDRN 콜라겐 랩핑 마스크,,마스크/팩,필오프 팩,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00201,스킨푸드,SKINFOOD,피치뽀송 징크 PCA 패드,,마스크/팩,부분마스크/팩,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00202,팔색미인,,5D 히알루론산 세럼,,앰플/세럼,,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|subcategory|skin_type_signal|texture|oliveyoung_global_offer
P00203,닥터지,Dr.G,레드 블레미쉬 10-시카 캡슐 수딩 토너,,토너,,True,True,False,True,False,False,False,True,False,False,False,product_name_en|subcategory|skin_type_signal|texture|oliveyoung_global_offer
P00204,닥터지,Dr.G,레드 블레미쉬 쿨 수딩 젤리 미스트,,스킨케어,미스트,True,True,False,False,False,False,False,True,False,False,False,product_name_en|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00205,익스큐즈마이프랭크,Excuse My Frank,바쿠치올 에이지 디펜스 아이크림,,스킨케어,아이케어,True,True,False,False,False,False,False,True,False,False,False,product_name_en|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00206,브르카,,바디 오일,,에센스,,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|subcategory|skin_type_signal|texture|oliveyoung_global_offer
P00207,어게인미,,비비 안티헤어로스 샴푸 [두피맑음],,헤어케어,샴푸,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00208,테라비코스,,히알루론산 약산성 클렌징 워터,,클렌징/필링,클렌징 워터,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00209,라보레브,,피치마이크로바이옴 10 엑소좀 크림,,스킨케어,크림,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00210,결하우스,,올리브 앤 레몬 글로우 하이드로겔 마스크,,마스크/팩,시트마스크,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00211,오베드,,브라이트닝 마스크,,마스크/팩,시트마스크,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00212,다이브,,쥬베 립 세럼 [01 쥬 로즈],,립밤,,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|subcategory|skin_type_signal|texture|oliveyoung_global_offer
P00213,로그비,,모이스처 피니시 마일드 클렌징밀크,,필링,클렌징 로션/크림,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00214,메이크프렘,make p:rem,세이프 미 릴리프 모이스처 클렌징 밀크,,클렌징/필링,클렌징 로션/크림,True,True,True,True,False,True,True,True,False,False,False,product_name_en|texture|oliveyoung_global_offer
P00215,이니스프리,innisfree,데일리 유브이 노세범 선파우더 [SPF30/PA++],,선케어,선케어 기타,True,True,False,False,False,False,False,True,False,False,False,product_name_en|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00216,벨포,,쌀겨수 딥 클렌징 티슈,,필링,클렌징 티슈/패드,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00217,비마이스킨,Be My Skin,스템셀 엔엠엔 리셋 하이드로겔 마스크,,마스크/팩,시트마스크,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00218,메이크프렘,make p:rem,피디알엔 포어 클레이 클렌징 밀크,,클렌징/필링,클렌징 로션/크림,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00219,로티,,리프루미 하이드레이팅 토너,,스킨케어,스킨/토너,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00220,이옴,,트러블 패치 마스크,,마스크/팩,시트마스크,True,True,False,True,False,False,False,True,False,False,False,product_name_en|brand_en|skin_type_signal|texture|oliveyoung_global_offer
P00221,메디힐,MEDIHEAL,히알루론산 속보습 패드,,토너 패드,,True,True,False,True,False,False,False,True,False,False,False,product_name_en|subcategory|skin_type_signal|texture|oliveyoung_global_offer
P00222,라운드랩,ROUND LAB,1025 독도 토너,,,,True,True,True,False,False,True,True,False,False,False,False,product_name_en|category|subcategory|concern_signal|texture|oliveyoung_global_offer
P00223,일리윤,illiyoon,세라마이드 아토 6.0 탑투토 워시,,,,True,True,False,False,False,True,True,False,False,False,False,product_name_en|category|subcategory|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00224,코스알엑스,COSRX,아하/바하 클래리파잉 토너 미스트,,스킨케어,스킨/토너,True,True,False,True,False,False,False,True,False,False,False,product_name_en|skin_type_signal|texture|oliveyoung_global_offer
P00225,린제이,Lindsay,모델링마스크 컵팩 [쿨티트리],,,,True,True,True,False,False,True,True,False,False,False,False,product_name_en|category|subcategory|concern_signal|texture|oliveyoung_global_offer
P00226,스킨푸드,SKINFOOD,캐롯 카로틴 카밍 워터 패드,,,,True,True,False,False,False,True,True,False,False,False,False,product_name_en|category|subcategory|skin_type_signal|concern_signal|texture|oliveyoung_global_offer
P00227,토리든,Torriden,다이브인 저분자 히알루론산 토너,,,,True,True,True,False,False,True,True,False,False,False,False,product_name_en|category|subcategory|concern_signal|texture|oliveyoung_global_offer
